spotify_id,artist,name,popularity,release_date,genre,explicit,duration_ms,featured_artists
0nuiqCD4flE6eJ3v0PDnVW,Porter Wagoner,The Rubber Room,19.0,1972-05-17,country,0.0,159853.0,[]
03f2e7WrN33uwicte4iZb7,Frank Churchill,Never Smile at a Crocodile,39.0,1997-01-01,soundtrack,0.0,104427.0,['Jack Lawrence']
08onVqQ8YicJ98Ycm1qoLf,Foreigner,Urgent,60.0,1981,classic rock,0.0,271200.0,[]
50IkF1rhH1fFEX9pu2PzvH,Prince,New Position,32.0,1986-03-31,pop,0.0,140440.0,[]
2oUIldv6V9EFtlZ8QGsDWu,Prince,Life Can Be so Nice,30.0,1986-03-31,pop,0.0,193733.0,[]
4hHXhCRSnOKd6nMGaivmD0,Cassidy,Hotel (feat. R. Kelly),54.0,2004-03-15,hip-hop,0.0,247040.0,['R. Kelly']
4rfwnBr2pkUu5sgjCTw8eE,Edwin Starr,Running Back And Forth,35.0,1970-01-01,soul,0.0,165067.0,[]
77UPPPUsW9xaoA9rFYaJuO,The Jesus and Mary Chain,Nine Million Rainy Days,33.0,1987-08-31,alternative,0.0,270785.0,[]
5kgwBCYQtJ3vS0RpCrI6jG,Cursive,The Casualty,37.0,2000-06-20,indie,0.0,210200.0,[]
1WMNEgUbRMGOf4GkPYu1wf,Eminem,No Apologies,47.0,2006-12-04,rap,1.0,258640.0,[]
0eF0hwXeVzUimc5YA5IT6J,The Spill Canvas,"Polygraph, Right Now!",39.0,2005-08-09,alternative,0.0,183960.0,[]
1FtJgaely2X7NKul8bDJ3W,Bob Dylan,I Don't Believe You (She Acts Like We Never Have Met),31.0,1964-08-08,folk,0.0,263267.0,[]
0cZDC7uxNK8lqQ3GgyvCnD,Avril Lavigne,Nobody's Home,62.0,2004,rock,0.0,212413.0,[]
6sREV6MpLHTqcOmBK5mvYF,Chevelle,Face to the Floor,60.0,2011-12-06,alternative rock,0.0,218560.0,[]
0AyAhgf2sihNnGt1ymLhg2,Scott Walker,My Death,22.0,1967,baroque pop,0.0,297480.0,[]
40GFPBolcy0yucApV9uxq2,Bob Dylan,One of Us Must Know (Sooner or Later),43.0,1966-06-20,folk,0.0,292440.0,[]
5IAjwOBvzatJjOAb32JhNJ,The Proclaimers,Cap in Hand,38.0,1988,pop,0.0,204427.0,[]
7hOgnx2HOJ1KBdv0U0n1T3,Chevelle,Wonder What's Next,39.0,2002,hard rock,0.0,250000.0,[]
61mABCzJwROZntKPXqYb4n,Laura Nyro,Lonely Women,19.0,1968,jazz,0.0,210960.0,[]
4903HFfvLIQ8ujvQ0ARNGI,Fall Out Boy,Get Busy Living Or Get Busy Dying (Do Your Part To Save The Scene And Stop Going To Shows),49.0,2005-05-03,pop punk,0.0,207653.0,[]
6b8hjwuGl1H9o5ZbrHJcpJ,Cat Stevens,Hard Headed Woman,53.0,1970-11-23,rock,0.0,227200.0,['Yusuf / Cat Stevens']
4zYTZvtcww7OWKie7fxA9E,Blu Cantrell,Hit 'Em Up Style (Oops!),62.0,2001-01-18,hip-hop,0.0,250707.0,[]
6j1fiAG1NFBqPDRfJY19Yv,Bob Dylan,The Lonesome Death of Hattie Carroll,40.0,1964-01-13,acoustic,0.0,344631.0,[]
5yHaosDw2eCzribVBhoIIn,Stan Kenton,And Her Tears Flowed Like Wine,11.0,1952-01-01,jazz,0.0,185973.0,"['Stan Kenton & His Orchestra', ""Anita O'Day""]"
7BMO7O7ImjV8HNTH74Tshv,Eminem,Cleanin' Out My Closet,71.0,2002-05-26,rap,1.0,297840.0,[]
0fxGA5lxrdYNYoE7yJxTNZ,Linkin Park,My December,63.0,2000-10-24,rock,0.0,260560.0,[]
5nbNWAfT1S6V1vqj3snHxS,Bob Dylan,It Ain't Me Babe,53.0,1964-08-08,folk,0.0,214440.0,[]
3gvyksxkLbyKwi0WjCiPXE,Red Hot Chili Peppers,She's Only 18,54.0,2006-05-09,rock,0.0,205267.0,[]
5BrxQCdse2b424hlurCvGz,Red,Breathe Into Me,56.0,2006-06-06,rock,0.0,214373.0,[]
02UFwtmJ0ogLQWMx43Okuh,Lynyrd Skynyrd,Gimme Back My Bullets,52.0,1976,southern rock,0.0,209800.0,[]
0ZxWG91nxZcCsEUd6ykc6i,Steely Dan,King Of The World,41.0,1973-01-01,classic rock,0.0,300200.0,[]
5gRCeSo5sdTDHRm2zjpOEZ,Nico,Frozen Warnings,24.0,1968-11,folk,0.0,242427.0,[]
1dmTdjlZtYeYgBPyFRBdwd,Nina Simone,For All We Know,20.0,1959,jazz,0.0,239862.0,[]
73UlpUGNpK7qXbHf5OgTKA,Grant Lee Buffalo,Mockingbirds,43.0,1994-09-20,indie,0.0,280120.0,[]
17dZ56FmLmiTBaNJ7qWV7C,The Black Crowes,Cursed Diamond,34.0,1994-01-01,rock,0.0,356560.0,[]
0TXfAQ5ohVQPzt4Mrr5azG,Pink Turns Blue,Your Master is calling,43.0,1988-10-01,gothic rock,0.0,463507.0,[]
5JMVWtrPX8Dl6HAo4HxD6Q,Leon Russell,The Ballad Of Mad Dogs And Englishmen,25.0,1971,classic rock,0.0,243373.0,[]
5k1cUARvR0W99hJVCTkDLJ,Tom Waits,"Depot, Depot",32.0,1974-10-15,indie,0.0,226627.0,[]
1OYjATyA5kqLK3CfYfvg3y,GZA,Duel Of The Iron Mic,53.0,1995-01-01,hip-hop,1.0,246227.0,"['Masta Killa', 'Dreddy Kruger', 'Inspectah Deck', ""Ol' Dirty Bastard""]"
6ZxrUCaynLgKSUudACOTwj,Crossfade,Cold,68.0,2004-04-13,rock,0.0,194227.0,[]
7r7NIoBZynrYIKZnIS5Z1Q,Static-X,Cold,54.0,2001-05-22,industrial metal,0.0,218760.0,[]
40u9RFyKQfXwpPjFzK1bGO,Cold,Stupid Girl,54.0,2003,alternative rock,0.0,189853.0,[]
5LAKjqbB5uurPpxFEicd9S,Drake,Wu-Tang Forever,55.0,2013-01-01,hip hop,1.0,217680.0,[]
5Z5k7MQotAckv0S3ZA9dXa,Cold,No One,43.0,2000-01-01,alternative rock,0.0,197333.0,[]
2JG2OmmwZ5x2RkX0uR5w4k,Cold,Wasted Years,43.0,2003,alternative rock,0.0,247000.0,[]
6IFghoJ2LzD21R91chrdTa,Cold,Remedy,36.0,2003,alternative rock,0.0,177800.0,[]
5C5TS7hQesbPAcWjX8av8z,Cold,Suffocate,52.0,2003-05-13,rock,1.0,219907.0,[]
1J5vzSPGoVYZv1vAvTiTVi,Cold,Bleed,37.0,2000-01-01,rock,1.0,236907.0,[]
4vgqp0xt9Y22jMG177y4B4,Peter Gabriel,Intruder,28.0,1980-05-23,progressive rock,0.0,294573.0,[]
0VGuRxuaWea2HqXPX769sI,Cold,A Different Kind of Pain,44.0,2005-08-29,alternative rock,0.0,319000.0,[]
3Vxib4vvhfLPyphsln3of2,Cold,Gone Away (A Song For Starr),37.0,2003,post-grunge,0.0,194120.0,[]
33GR3yYQcwhpkJteLKJA13,The Modern Lovers,Dance With Me,28.0,1976-09-01,indie,0.0,266933.0,[]
45XSmn7yPZMTIgo9kdErh9,Joni Mitchell,Cold Blue Steel and Sweet Fire,31.0,1972-11-01,folk,0.0,257400.0,[]
6eLOyOwKUJvjN0f9equFf8,Ben Cocks,So Cold (The Good Wife Trailer),64.0,2010-11-16,sad,0.0,226986.0,['Nikisha Reyes-Pile']
29JrIpE3OaE9YKwmXT7bFL,Arlo Guthrie,Chilling of the Evening,24.0,1967-08-28,folk,0.0,184960.0,[]
5CLOT9cCQSnXLnliHOV5lX,King Diamond,The Candle,36.0,1986,metal,0.0,400427.0,[]
7JSodBa2qo1Lh173sekM83,King Diamond,Haunted,28.0,1986,metal,0.0,233493.0,[]
2XHG1C3ksw9EAclBFDYZ2M,Burzum,Jesus' Tod,46.0,1996,black metal,0.0,519293.0,[]
1wPhx62DRpvULqckrdWlIt,Alice in Chains,What the Hell Have I,35.0,1990,grunge,0.0,237160.0,['Alice In Chains']
5QnM8r0kqFdM84k18aFE2V,Akon,Lonely,60.0,2004-01-01,hip-hop,1.0,235800.0,[]
42dbDZX9bsEGqMZWYmnR7J,John Mayer,Perfectly Lonely,58.0,2009-11-13,singer-songwriter,0.0,268093.0,[]
4L2K7JKseFCBoHMZEAszW0,Labrinth,Jealous,79.0,2014-11-21,british,0.0,287693.0,[]
1wkaoS4jTVXYMUWHKVFZTk,John Mayer,"Friends, Lovers or Nothing",50.0,2009-11-13,rock,0.0,359240.0,[]
6BSM7JqYn5wZxl1o3f7oxT,The Zombies,A Rose For Emily,42.0,1968-04-19,classic rock,0.0,139093.0,[]
58nPDufBVhMa2bT8G59CzS,Wilco,Via Chicago,39.0,1999-03-08,indie,0.0,333600.0,[]
1MnMLFF901psWuu3O6NVUe,Frightened Rabbit,Swim Until You Can't See Land,42.0,2010-03-01,indie rock,0.0,259279.0,[]
3zpbLR7jCbqE5KQYdO8QAm,Tom Waits,Lonely,38.0,1973-03-06,blues,0.0,192440.0,[]
5xLDmkobOw674TLTBBmnuN,Janet Jackson,I Get Lonely,58.0,1997-10-07,soul,0.0,317560.0,[]
66h8hB4In6t725WtAPL23J,Eminem,Talkin’ 2 Myself,59.0,2010-06-18,rap,1.0,300427.0,['Kobe Honeycutt']
36lV4io8Gc69fDinNaazAg,The Avett Brothers,The Weight of Lies,47.0,2007-05-15,folk,0.0,269680.0,[]
0HPqEqr2tG0VOHGtj8PM4t,The Avett Brothers,I Would Be Sad,44.0,2007-05-15,bluegrass,0.0,224507.0,[]
5FQ1ZPkIyYss4XhhDBvnC5,The Brian Jonestown Massacre,(David Bowie I Love You) Since I Was Six,46.0,2008-06-09,rock,0.0,203933.0,[]
4wb4m3HzBUSUGNkT8FvVLj,Modest Mouse,Edit the Sad Parts,42.0,1996-08-06,indie,0.0,426646.0,[]
1sbYF39RmX7liZ1NNM0GTV,2NE1,Lonely,57.0,2011,k-pop,0.0,209987.0,[]
4T7fVN4ZOFE3JoGyaxZL6O,Sugar Ray,Falls Apart,40.0,1998-12-23,alternative rock,0.0,255160.0,[]
2rBPpHo5abuVGgJJjDWKjG,Ween,What Deaner Was Talkin' About,40.0,1994,rock,0.0,119600.0,[]
0UQnWjRKEphlQtzeZ83lC2,The Flaming Lips,Are You a Hypnotist??,41.0,2002-05-13,electronica,0.0,283533.0,[]
1Tn0b93GeEZ1wDDRpT6WhM,Keyshia Cole,Fallin' Out,44.0,2007-01-01,r&b,0.0,266960.0,[]
2kVSOg4uN0TNQ18L0NxUJ1,They Might Be Giants,Lucky Ball and Chain,36.0,1990-01-02,alternative,0.0,166667.0,[]
6aLmYwLuSOA9WowYrwgfcK,Frank Sinatra,Drinking Again,53.0,1967-08,jazz,0.0,190347.0,[]
65oAtBPpdlrKtVCIioBsiT,Jason Isbell,Traveling Alone,47.0,2013-06-11,country,0.0,269693.0,[]
25XGDQQTKE4ctaF1oSdiWJ,Lucero,Sweet Little Thing,36.0,2002-09-24,indie,1.0,222000.0,[]
6mCvNd4NqII5Rq9QegkNjU,Nancy Sinatra,As Tears Go By,41.0,1966-03,pop,0.0,174237.0,[]
15EFDhVPZN6UCBv2FEuwie,Jill Scott,Whenever You're Around,38.0,2007-09-25,soul,0.0,245027.0,[]
5SKkOuJxufkWfkTFnwQvWO,Jagged Edge,What's It Like,39.0,2003-10-07,soul,0.0,262960.0,[]
3fovXVP8iZLrj2jLhPKsTE,The Smithereens,In A Lonely Place,36.0,1986,indie rock,0.0,251867.0,[]
6N0s8tBTo5WWmC98XKV4sB,Krizz Kaliko,Unstable,49.0,2012-05-15,hip-hop,1.0,236200.0,[]
6sSRhTPxBomvVYAyLpkLa1,Total,Sitting Home,38.0,1998-10-27,groove,0.0,254859.0,[]
43a4zqUZL1vHH93EKBFkLj,The Ink Spots,"We Three (My Echo, My Shadow, And Me)",47.0,1998-06-16,jazz,0.0,198467.0,[]
1N62wozuHCvczCkY4QidpP,The Fray,Over My Head (Cable Car),70.0,2005-09-13,alternative,0.0,236267.0,[]
4Rvhe8O90hFIExTJkdrRPM,Gipsy Kings,Hotel California (Spanish Mix),47.0,2000-09-05,folk,0.0,346760.0,[]
1101DfjFvPkPdIpUcmWvee,Sam Phillips,Where The Colors Don't Go,35.0,1991-01-01,indie,0.0,181107.0,[]
24LlWhWXorT9R81J2vaA9H,Lisa Fischer,How Can I Ease the Pain,44.0,1991-04-09,soul,0.0,319880.0,[]
2Byq9AiqDPnTGaEgnGt6Q4,Tom Waits,The Piano Has Been Drinking (Not Me) (An Evening With Pete King),37.0,1976-09-21,experimental,0.0,220053.0,[]
2UKdB4HdTa9xXuXQLrKmEU,Bright Eyes,If Winter Ends,35.0,1998-11-02,indie rock,0.0,205267.0,[]
4SuPDwNadgf6fdw8v3FW5x,The Temptations,(Loneliness Made Me Realize) It's You That I Need,19.0,1967-07-17,motown,0.0,158733.0,[]
0EjkSXPIm1WfCjMrgEpZlH,Glenn Medeiros,Lonely Won't Leave Me Alone,39.0,1986-01-01,pop,0.0,266893.0,[]
7brc41T70B1IIwg2jCIX1Z,Eva Cassidy,Autumn Leaves,51.0,1997,folk,0.0,289560.0,[]
5fIrBv7PrI2MBcktQOcmpI,The Goo Goo Dolls,Sympathy,64.0,2002-04-08,alternative rock,0.0,178147.0,[]
1gKFRJUUZmfW098SM4Qk2L,Diddy,Senorita,41.0,1997,hip hop,1.0,247493.0,[]
6JR2utS6oY0U6OVDmIHiqV,R. Kelly,I Can't Sleep Baby (If I),39.0,1995-11-10,soul,0.0,330720.0,[]
3xjTuTBaihydhSC7ByNoSb,U2,Stuck In A Moment You Can't Get Out Of,53.0,2000-01-01,pop,0.0,271800.0,[]
6lUXneXZ9jc3HSMHgd8oqh,Al Green,How Can You Mend a Broken Heart,65.0,1972,soul,0.0,383503.0,[]
0gsl92EMIScPGV1AU35nuD,Celine Dion,All By Myself,67.0,1996-02-28,pop,0.0,312307.0,['Céline Dion']
29rx2LiCOpZ6PYFc8l4M3z,Yo La Tengo,Moby Octopad,42.0,1997-04-22,indie,0.0,348693.0,[]
4sRmzVSedvFkENbSJ342Ex,Chromatics,Cherry,62.0,2017-12-09,synthpop,0.0,271952.0,[]
20RsGWpjJmPe42tyRxReHv,Tom Waits,Eggs And Sausage (In A Cadillac With Susan Michelson),37.0,1975-10-21,jazz,0.0,258333.0,[]
0bwXeX5eiRII7WHVF8mRvj,Tom Waits,On A Foggy Night,28.0,1975-10-21,blues,0.0,227773.0,[]
2bd5OLLqIiE4BnU7Wi52K2,Dave Matthews Band,Granny,43.0,1994-09-27,rock,0.0,235840.0,[]
4aD0RFy4Y6i8eToTXdizZZ,Television,Mars,39.0,1992-10,rock,0.0,296373.0,[]
5SoHb7o13Ckd8VxwRaqKu9,Funkadelic,"Good Thoughts, Bad Thoughts",49.0,1974-07-10,funk,0.0,564067.0,[]
24M44x9vVlOlXipjJJcAY7,DJ Quik,Jus Lyke Compton,43.0,1992,rap,1.0,251373.0,[]
4CYS95ya2r73ndgQPMo7PW,Little Feat,Roll Um Easy,48.0,1973-01-01,rock,0.0,151880.0,[]
54X57PIhlFgOqfyNnGbq40,Tom Waits,Nighthawk Postcards (From Easy Street),27.0,1975-10-21,jazz,0.0,687667.0,[]
6zQ3sh6TdYDfVbd9oPgjXN,Shuggie Otis,Me And My Woman,37.0,1971,blues,0.0,260413.0,[]
2SXtIzmLn2a8WHDbxAt6Ai,Patty Griffin,Not Alone,34.0,1996-01-01,folk,0.0,272933.0,[]
4HqSgSQpZKKtlwElMdq9jr,Chris Isaak,I'm Not Waiting,30.0,1989-06-13,rock,0.0,196173.0,[]
15Edy9um1W2jrCb9MVaIBV,Mary Margaret O'Hara,Body's In Trouble,32.0,1988,pop,0.0,301600.0,[]
52T0AOiuNkR0m9akyEqCPb,Chet Baker,Deep In A Dream,39.0,1990-01-01,jazz,0.0,270800.0,[]
595aKBYKCtJtBxCYztEWZF,Nina Simone,It Don't Mean a Thing (If It Ain't Got That Swing),10.0,1962-07-10,jazz,0.0,150360.0,[]
7zaYJVsA2P2Xs7o9pql2zo,The Blue Nile,The Downtown Lights,46.0,1989-10-16,electronic,0.0,391093.0,[]
0e0fp5yIQSoeLHQWXm1VtK,Marianne Faithfull,Broken English,33.0,1979-11-02,rock,0.0,275493.0,[]
3RciEQxS7PxtLqMs7OwRsU,Smashing Pumpkins,Stand Inside Your Love,50.0,2000-02-29,alternative rock,0.0,254493.0,['The Smashing Pumpkins']
1t1PCraowOf7NKoGWBDyoJ,Jermaine Jackson,You Like Me Don't You,34.0,1991-01-01,soundtrack,0.0,300440.0,[]
7yD1uhq8xqCSdHLSkQ6sYL,Florence and The Machine,Drumming Song,47.0,2009,indie,0.0,223333.0,['Florence + The Machine']
5RoLLyMmaEG4WiVMlp7r59,Florence and The Machine,Rabbit Heart (Raise It Up),47.0,2009,indie,0.0,232147.0,['Florence + The Machine']
23trPalTVGb4H4CzyHrQ9W,DJ Quik,Born and Raised In Compton,45.0,1991,soundtrack,1.0,205560.0,[]
6NFyWDv5CjfwuzoCkw47Xf,Taylor Swift,Delicate,76.0,2017-11-10,pop,0.0,232253.0,[]
01o6YGrdvMrUAFmWgwoDCb,Tim Buckley,Sing a Song for You,43.0,1969,folk,0.0,161253.0,[]
2YZPXYgJZayVF1IYCdIZ0N,Blossom Dearie,Comment Allez Vous,35.0,1957-04-01,jazz,0.0,132627.0,[]
7FEFqom81vgPznZalT4gBR,Diana Ross,It's Your Move,42.0,1984-09-13,pop,0.0,212707.0,[]
2Rxn3enY4IvP25cNwne3Vv,John Denver,For You,44.0,1989-09-29,country,0.0,201293.0,[]
6Vr3tSZ4BLARIFWe1AzIHD,Diana Ross,Once In The Morning,33.0,1979-05-23,soul,0.0,294667.0,[]
3Rhxe6P1im82NFVkt9X2qZ,Diana Ross,I'm Gonna Make You Love Me,53.0,1968-11-08,soul,0.0,187333.0,"['Diana Ross & The Supremes', 'The Temptations']"
1SjqD5q2WvpjOFIklP7sxD,Diana Ross,You Are Everything,57.0,1973-10-26,pop,0.0,190440.0,['Marvin Gaye']
5YqpHuXpFjDVZ7tY1ClFll,Jose Gonzalez,Heartbeats,64.0,2006,acoustic,0.0,161680.0,['José González']
19yGmm9FjEZdZc5j98WDe4,Radiohead,Subterranean Homesick Alien,59.0,1997-05-28,alternative,0.0,267693.0,[]
69pwmeyvQMuHMtkCmpEWhQ,Radiohead,How To Disappear Completely,62.0,2000-10-01,alternative,0.0,356333.0,[]
3A9vIxzGBjEfqmDK7H9exS,Radiohead,Pyramid Song,61.0,2001-03-12,alternative,0.0,288733.0,[]
0iTpQYzJnYgh7kIxyq8A2O,Grizzly Bear,Two Weeks,69.0,2009-05-24,indie,0.0,243160.0,[]
17eEVo7K960G9wGKNS6rag,The xx,Infinity,45.0,2009-08-18,indie,0.0,313387.0,[]
0AdA0M0xJSlWwGjiSdoSSy,The xx,Fantasy,41.0,2009-08-18,indie,0.0,158240.0,[]
11607FzqoipskTsXrwEHnJ,The Velvet Underground,Sunday Morning,67.0,1967-03-12,rock,0.0,175893.0,['Nico']
4FqnaZALqOYyWediiaAToi,Arcade Fire,Neon Bible,48.0,2007,indie,0.0,136640.0,[]
1LzNfuep1bnAUR9skqdHCK,Mazzy Star,Fade Into You,72.0,1993-10-05,dream pop,0.0,295600.0,[]
052z2UsE2wPrHsBJ9tly0g,Air,Playground Love,62.0,2000-02-25,electronic,0.0,211500.0,['Gordon Tracks']
5VvsZvy1mwx4teyvI7O9rs,Bat for Lashes,Daniel,55.0,2009-01-12,indie,0.0,251120.0,['Bat For Lashes']
4m8ttWM8IKXyhpv89E867J,Air,Cherry Blossom Girl,55.0,2004-01-26,electronic,0.0,219760.0,[]
3rTnGUeDrnZV22DvRuUuXr,M83,Wait,67.0,2011,electronic,0.0,343253.0,[]
1LwP9g1Hjbs64jXM2Qsxry,The Jesus and Mary Chain,Just Like Honey,64.0,1985-11-18,shoegaze,0.0,182493.0,[]
0U0p8weaMIbIFMJ0CPlvHV,Arcade Fire,Sprawl II (Mountains Beyond Mountains),62.0,2010,indie,0.0,325547.0,[]
7pS2OVdIWviLpz5GOtJLzz,Foo Fighters,Walking After You,58.0,1997-05-20,rock,0.0,303813.0,[]
5KBKqxYY263Tr0haAu3fMz,My Bloody Valentine,Sometimes,49.0,1991-11-04,shoegaze,0.0,319227.0,[]
6jeWgaprnGyAsRhUcNuZKX,The Maccabees,Toothpaste Kisses,56.0,2007-01-01,indie,0.0,159320.0,[]
5kiZpF6a7kxZLurZVSewtw,Bon Iver,"Hinnom, TX",49.0,2011-06-21,indie,0.0,165013.0,[]
2E8b9rCHCWNr0CrZSTVJCT,Lana Del Rey,Lucky Ones,47.0,2012-11-12,pop,0.0,225069.0,[]
3HfEgAaf0koxBpBB8NvGda,My Bloody Valentine,When You Sleep,58.0,1991-11-04,shoegaze,0.0,251933.0,[]
5KeyVNymqfqac1wLDseK8v,Purity Ring,Fineshrine,59.0,2012-07-23,synthpop,0.0,209760.0,[]
4BmtCb6sdMqECAItGmFDvU,Grizzly Bear,Knife,46.0,2006-09-04,indie,0.0,314413.0,[]
41R4fI1Z1w2gsJEFQWdeJs,My Bloody Valentine,To Here Knows When,44.0,1991-11-04,shoegaze,0.0,331227.0,[]
5cf1ZfI16kHp3S1ySpQ36G,Grizzly Bear,"Ready, Able",56.0,2009-05-24,indie,0.0,257213.0,[]
4keAoywVf4jxRvXU7ON0hV,Mac DeMarco,Salad Days,65.0,2014-04-01,rock,0.0,145893.0,[]
33HRECrmuelZxOpid6XTNX,Slowdive,Alison,59.0,1993,shoegaze,0.0,230987.0,[]
2YxXBLWd39JelHf6LhxZ2o,Goldfrapp,Lovely Head,52.0,2000-09-10,electronic,0.0,229827.0,[]
27ViT9yPmgH4TLyXPTsQWl,Daughter,Smother,55.0,2013-01-01,folk,0.0,240560.0,[]
0qWfR0C4ul3S1f1HWIp5O0,Animal Collective,Bluish,41.0,2009-01-20,experimental,0.0,313560.0,[]
0fOjUafaAhJV16oRBgCtz7,Spiritualized,Ladies and Gentlemen We Are Floating in Space,60.0,1997-06-16,space rock,0.0,234053.0,[]
4xTaOn06UiRHkq2ZUjWIqI,The Flaming Lips,Ego Tripping at the Gates of Hell,42.0,2002-05-13,indie,0.0,271467.0,[]
5iaeuSweyKjyrNa47uwwk3,My Bloody Valentine,Blown a Wish,40.0,1991-11-04,shoegaze,0.0,216600.0,[]
7l5nkTZpoD93OkynN0gcon,Mazzy Star,Into Dust,59.0,1993-10-05,indie,0.0,336760.0,[]
7kaub3iYrvVz5gaPVemsWE,Agnes Obel,Riverside,49.0,2010,piano,0.0,230547.0,[]
4gq2bc2770XvbJdEtfUbmw,Radiohead,Go Slowly,49.0,2007-12-03,alternative,0.0,228236.0,[]
3elOzp9X3B8vMGhJBWzbIF,London Grammar,Wasting My Young Years,50.0,2013-09-10,indie pop,0.0,204213.0,[]
6XDFFeinPXgy3auyC7huoC,M83,Intro,49.0,2011,electronic,0.0,322760.0,[]
2Zy9cf5v1tWFDmXTbahAU8,Tame Impala,Alter Ego,50.0,2010-05-21,psychedelic rock,0.0,287613.0,[]
2SpHd4lGMrJMIQDf92V6VP,Deerhunter,Agoraphobia,54.0,2008-10-31,indie rock,0.0,202640.0,[]
230SHXjjyWkT7Zorx6hsiy,Washed Out,New Theory,52.0,2009-09-08,chillwave,0.0,168680.0,[]
0oxYB9GoOIDrdzniNdKC44,Slowdive,When the Sun Hits,59.0,1993,shoegaze,0.0,285907.0,[]
35zX9FPuA6qg9bqx79eskS,Bon Iver,Woods,48.0,2009-01-20,folk,0.0,285440.0,[]
7IpDQcksaT8SxS7vOX4SRm,The Weeknd,What You Need,66.0,2012-01-01,soul,0.0,196360.0,[]
2cVj88Q5SL5bZa8O2iFrDL,The Flaming Lips,All We Have Is Now,40.0,2002-05-13,indie,0.0,233227.0,[]
5iR8v6fTc33LDo2t4w3342,Sufjan Stevens,Futile Devices (Doveman Remix),55.0,2017-11-03,indie,0.0,135444.0,[]
3jZ0GKAZiDMya0dZPrw8zq,Deerhunter,Desire Lines,56.0,2010-09-27,indie rock,0.0,404413.0,[]
5hc71nKsUgtwQ3z52KEKQk,The 1975,Somebody Else,74.0,2016-02-26,pop,1.0,347520.0,[]
4np1UPhRvjBfYC4f3CaLtI,Lana Del Rey,Yayo,45.0,2012-11-12,pop,0.0,321054.0,[]
4bTXFLSWqZiUrrXD202tVG,The Flaming Lips,It's Summertime,41.0,2002-05-13,indie,0.0,260240.0,[]
2tZIVD0ZPxpsoFx7hvAjWh,Owl City,The Saltwater Room,50.0,2009-01-01,electronic,0.0,242587.0,[]
1tgLMyNVmgtLJcOfE0wbyJ,Youth Lagoon,Cannons,48.0,2011,indie,0.0,224773.0,[]
3stWWPN41byqp8loPdy92u,Beach House,Master of None,61.0,2006-10-03,dream pop,0.0,199414.0,[]
5UVBumEwdUnzvqxrXOYLFA,Youth Lagoon,17,57.0,2011,dream pop,0.0,236000.0,[]
7krbQbYq63hcwVMNW1R0tD,Pink Floyd,A Pillow of Winds,53.0,1971-11-11,progressive rock,0.0,312893.0,[]
17RkpFRsRKCNSX7WfxX2qi,Baths,Aminals,49.0,2010-07-06,electronic,0.0,198452.0,[]
2r3XoShDJnYhatcpfobVmC,Beach House,Gila,48.0,2008-02-26,dream pop,0.0,286240.0,[]
6xAa0kGkTLU22ZyoHOCHgi,My Morning Jacket,Wordless Chorus,55.0,2005-10-04,indie,0.0,252760.0,[]
6JbioaahWqp3efRZWN001d,Lana Del Rey,Bel Air,45.0,2012-11-12,indie pop,0.0,237640.0,[]
0VXp4zDspR993l2hIKW17g,Broken Social Scene,Anthems For A Seventeen Year-Old Girl,56.0,2003-03-11,indie,0.0,275693.0,[]
6JOZHmPAfpB0drwuwFwPV9,Animal Collective,Banshee Beat,43.0,2005-10-16,experimental,0.0,502360.0,[]
05tFLPSXJ1BbqIXy4Jeqfh,Frank Ocean,End,54.0,2012-07-10,soul,0.0,134600.0,[]
2JQ9wMmURQMY5ysth04rHO,Sufjan Stevens,The Predatory Wasp of The Palisades Is Out To Get Us,51.0,2005-07-05,indie,0.0,323013.0,[]
5yQrOvXWli8C7R6j56rowR,First Aid Kit,Emmylou,52.0,2012-01-24,folk,0.0,258000.0,[]
1wXJjKJy5Pt38Bu3tUzTUL,Slowdive,Machine Gun,42.0,1993,shoegaze,0.0,266707.0,[]
7mYUeJq8M8S8kzDZUs6o23,Goldfrapp,Utopia,51.0,2000-09-10,electronic,0.0,258027.0,[]
5Knohtj8UsTpFZsTCkMZWx,R.E.M.,At My Most Beautiful,49.0,1998-01-01,rock,0.0,215200.0,[]
4u3aErjHkwVqqdyfNDMyJ1,Lykke Li,I Know Places,49.0,2011,indie,0.0,386787.0,[]
76JhicgPtW4zbN72tpnMyA,Slowdive,Souvlaki Space Station,49.0,1993,shoegaze,0.0,357373.0,[]
45D0ixQWzXQOoU1S9aSnKk,The War on Drugs,Under The Pressure,60.0,2014-03-18,indie,0.0,532307.0,['The War On Drugs']
1l2qG89IE6YOfPX2pdtz62,Moby,My Weakness,36.0,1999-05-17,electronic,0.0,218573.0,[]
70v5mCvyPRquTyU7qTIU81,Sky Ferreira,Everything Is Embarrassing,53.0,2012-01-01,pop,0.0,249907.0,[]
1TnUURhehaoMWKAqQtirm6,Halsey,Colors,71.0,2015-08-28,pop,0.0,249500.0,[]
3jQBAyQVJSl9fc6l4tsWWP,Slowdive,40 Days,45.0,1994-11-05,shoegaze,0.0,195573.0,[]
7qCZgvV98j6RjUULW1s1it,Spoon,Inside Out,62.0,2014-08-05,indie rock,0.0,301960.0,[]
6UGpcXcENaUqQKPc6oqOe4,The Magnetic Fields,The Book of Love,59.0,1999-09-14,indie,0.0,162413.0,[]
